"OriginalEnglish","Translation","Locations"
"Outlook mobile helps you find a time when everyone is available for a meeting.","Az Outlook mobil segítségével megtalálhatja azt az időpontot, amikor mindenki elérhető egy értekezleten.","/docs/learningpathways/v4/hu-hu/playlists.json;07666fb2-f6a8-416d-9805-78072ade58ca;Description
"
"Outlook Mobile makes it easy to find contacts and learn more about them.","Az Outlook Mobile megkönnyíti a névjegyek megtalálását és további információkért.","/docs/learningpathways/v4/hu-hu/playlists.json;a0cbd9cd-bfeb-4976-b39d-8c21da669d0f;Description
"
"Microsoft Search in Outlook mobile finds what you need fast. Effortlessly get to your top contacts, calendar events and files with improved email search.","A Microsoft Search in Outlook mobil gyorsan megtalálja, amire szüksége van. Könnyedén juthat el a legnépszerűbb névjegyekhez, naptáreseményekhez és fájlokhoz a továbbfejlesztett e-mail kereséssel.","/docs/learningpathways/v4/hu-hu/playlists.json;8405be6d-8da0-40d4-aa5c-ac00d4697c2b;Description
"
"Discover Planner - manage tasks and get updates","Discover Planner – feladatok kezelése és frissítések beszerzése","/docs/learningpathways/v4/hu-hu/playlists.json;f0e74200-1232-4659-8e66-4a037496dcad;Description
"
"Use Planner to plan an event, publish content, and track a process","A Planner segítségével tervezzen meg egy eseményt, tegyen közzé tartalmat, és kövesse nyomon a folyamatokat","/docs/learningpathways/v4/hu-hu/playlists.json;66e36e66-d38b-4103-9c34-1201c2f2eb7f;Description
"
"Manage tasks, create plans, and schedules","Feladatok kezelése, tervek és ütemezések létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;4a1a5131-1a63-4398-8105-ae9a18c20af8;Description
"
"Create presentations with PowerPoint","Bemutatók létrehozása PowerPointtal","/docs/learningpathways/v4/hu-hu/playlists.json;df1a81f5-17a5-4a7a-b214-dfeb4f677afb;Description
"
"Create a presentation from scratch, or from a theme with built-in graphics, fonts, and placeholders for your text, images, and content","Hozzon létre egy bemutatót a semmiből, vagy egy olyan témából, amely beépített grafikával, betűtípusokkal és helyőrzőkkel rendelkezik a szöveghez, képekhez és tartalmakhoz","/docs/learningpathways/v4/hu-hu/playlists.json;b7593732-a75a-4542-9d72-4932c505b92f;Description
"
"Learn how to design, edit, and organize your slides with SlideMaster.","Ismerje meg, hogyan tervezheti meg, szerkesztheti és rendszerezheti diákját a SlideMaster segítségével.","/docs/learningpathways/v4/hu-hu/playlists.json;4851d3e7-0790-4ccb-b943-cfa0558b4ef6;Description
"
"Want to learn about text and tables with PowerPoint? Learn how to insert WordArt, add a hyperlink to a slide, create a PowerPoint presentation from an outline, check spelling in your presentation, create and format a table, insert a linked Excel chart, add slide numbers, date and time, and set the text direction and position in a shape or text box.","Szeretne többet megtudni a PowerPoint szövegéről és táblázatairól? Ismerje meg, hogyan szúrhat be WordArt-ot, adhat hozzá hivatkozást egy diához, hozhat létre PowerPoint-bemutatót vázlatból, ellenőrizheti a bemutató helyesírását, létrehozhat és formázhat egy táblázatot, beszúrhat egy csatolt Excel-diagramot, hozzáadhat diaszámokat, dátumot és időt, és beállíthatja a szöveg irányát és helyzetét egy alakzatban vagy szövegdobozban.","/docs/learningpathways/v4/hu-hu/playlists.json;9933fa88-bb9e-4dec-8124-abe44b89222c;Description
"
"With PowerPoint, you can insert pictures, photos, clip art, or other images to your slide show from your computer or from the Internet.","A PowerPoint segítségével képeket, fényképeket, clip artot vagy más képeket szúrhat be a diavetítésbe a számítógépről vagy az internetről.","/docs/learningpathways/v4/hu-hu/playlists.json;8c91aac4-cb1b-4204-a53a-9aac2641f16a;Description
"
"Learn how to present slideshows, add speaker notes, record and print a slideshow, and create a self-running presentation.","Ismerje meg a diavetítések bemutatását, a hangszórójegyzetek hozzáadását, a diavetítés rögzítését és nyomtatását, valamint az önálló bemutató létrehozását.","/docs/learningpathways/v4/hu-hu/playlists.json;e1144779-6751-4415-a1d4-24e0303ea6db;Description
"
"Learn how to add, change, or remove transitions between slides, Animate texts or objects, insert or link to a video and add or delete audio","Ismerje meg, hogyan adhat hozzá, módosíthat vagy távolíthat el átmeneteket diák, szöveg vagy objektum között, szúrhat be vagy hivatkozhat egy videóra, és hogyan adhat hozzá vagy törölhat hangot","/docs/learningpathways/v4/hu-hu/playlists.json;fe0408f3-0971-4415-a100-f58a5dc2a0b8;Description
"
"Share and co-author a presentation, use comments, inspect a presentation, and save the PowerPoint presentation as a PDF","Bemutató megosztása és társszerzője, megjegyzések használata, bemutató ellenőrzése és a PowerPoint-bemutató mentése PDF formátumban","/docs/learningpathways/v4/hu-hu/playlists.json;ee7fc2e1-a42d-452e-ab90-e8131b08a9b1;Description
"
"Build and customize intranet sites, collaborate with others, manage your daily routine with workflows, and store your information","Intranetes webhelyek létrehozása és testreszabása, együttműködés másokkal, napi rutin kezelése munkafolyamatokkal és adatok tárolása","/docs/learningpathways/v4/hu-hu/playlists.json;24216b89-7d0d-4263-b61e-2ecbda58f1df;Description
"
"Learn and follow sites, and stay connected on mobile","Ismerje meg és kövesse a webhelyeket, és maradjon kapcsolatban mobilon","/docs/learningpathways/v4/hu-hu/playlists.json;4d722e7d-6cb1-4399-998d-6f8645f63ffa;Description
"
"Create a team site to stay connected and communicate, update lists, add or remove a news post, and add web parts","Hozzon létre egy csapat webhelyet, hogy kapcsolatban maradjon és kommunikáljon, frissítse a listákat, adjon hozzá vagy távolítson el egy hírbe, és adjon hozzá webhelyrészeket","/docs/learningpathways/v4/hu-hu/playlists.json;d542016a-fdf9-4c8e-b4ea-eed1afc7df93;Description
"
"Create, share, and SharePoint files","Fájlok létrehozása, megosztása és megosztása","/docs/learningpathways/v4/hu-hu/playlists.json;6601f080-d86a-4d0c-9e60-150746bf8f96;Description
"
"Create in Sway, Add Content, Design and Share, and Learn More","Létrehozás a Swayben, Tartalom hozzáadása, tervezés és megosztás, és További információ","/docs/learningpathways/v4/hu-hu/playlists.json;63354a03-0b23-49c3-bf57-b992fdc3a00a;Description
"
"Share your Sway, add a password, review privacy settings and accessibility features, and review keyboard shortcuts","Ossza meg a Sway-t, adjon hozzá jelszót, tekintse át az adatvédelmi beállításokat és a kisegítő lehetőségeket, és tekintse át a billentyűparancsokat","/docs/learningpathways/v4/hu-hu/playlists.json;9be47117-f14e-4cb6-ab52-41b59eac1178;Description
/docs/learningpathways/v4/hu-hu/playlists.json;f23758f6-482e-4435-bd90-b815668f6305;Description
"
"Add or remove content in Sway, review administrator settings, file size limits, and frequently asked questions","Tartalom hozzáadása vagy eltávolítása a Sway-ben, a rendszergazda beállításainak, a fájlméret-korlátoknak és a gyakran ismételt kérdéseknek a áttekintése","/docs/learningpathways/v4/hu-hu/playlists.json;07e15804-1e84-4212-ac8d-a222df4e075c;Description
"
"There are several useful options to lay out pages with Word. Learn how to change margins, create newsletter columns, change page orientation, add a border to a page, insert a header or a footer, insert page numbers, and insert a page break.","Számos hasznos lehetőség van a Word oldalainak elrendezésére. Ismerje meg, hogyan módosíthatja a margókat, hozhat létre hírlevél oszlopokat, módosíthatja az oldal tájolását, hozzáadhat szegélyt egy laphoz, beszúr egy fejlécet vagy egy láblécet, beszúrja az oldalszámokat, és beszúrja az oldaltörést.","/docs/learningpathways/v4/hu-hu/playlists.json;a958fdc7-d697-43f1-b3b3-a3f467ff94cd;Description
"
"Create and format a document, track changes, and collaborate with others","Dokumentum létrehozása és formázása, változások nyomon követése és együttműködés másokkal","/docs/learningpathways/v4/hu-hu/playlists.json;5250bdca-1dac-4242-9ec9-3badda06b5f8;Description
"
"Add, replace, and format text in Word. Insert and remove hyperlinks, and show word count","Szöveg hozzáadása, cseréje és formázása a Wordben. Hivatkozások beszúrása és eltávolítása, valamint a szavak számának megjelenítése","/docs/learningpathways/v4/hu-hu/playlists.json;f74d0622-642d-4f98-906f-2960a2c05d31;Description
"
"Create a newsletter column, change page orientation, add a border, header, or footer, insert a page break or number, and create a table of contents","Hírlevél oszlop létrehozása, oldal tájolásának módosítása, szegély, fejléc vagy lábléc hozzáadása, oldaltörés vagy -szám beszúrása és tartalomjegyzék létrehozása","/docs/learningpathways/v4/hu-hu/playlists.json;2bb5f49a-da1c-49e8-b7e8-04cfc6936f25;Description
"
"Insert tables, pictures, icons, WordArt and watermarks. Learn how to rotate a picture and wrap text around a picture.","Táblázatok, képek, ikonok, WordArt és vízjelek beszúrása. Ismerje meg, hogyan forgatható a kép, és tekerje a szöveget egy kép köré.","/docs/learningpathways/v4/hu-hu/playlists.json;67cb976e-6129-4bed-a769-3691cb7562d8;Description
"
"Save, print, or convert a document to PDF. Print envelopes and labels.","Dokumentum mentése, nyomtatása vagy KONVERTÁLÁSA PDF-fájllá. Borítékok és címkék nyomtatása.","/docs/learningpathways/v4/hu-hu/playlists.json;cef03778-baf8-4365-8b23-413c5edd6b66;Description
"
"Collaborate in Word by incerting comments and tracking changes. Use Word on a mobile device.","Együttműködés a Wordben a megjegyzések beiktatásával és a módosítások nyomon követésével. Használja a Wordöt mobileszközön.","/docs/learningpathways/v4/hu-hu/playlists.json;fb5155d7-a802-4e95-b1ce-f8baea8cb44b;Description
"
"Write an equation or formula in Word, indent a paragraph, insert lines, create a bibliography, and insert footnotes and endnotes","Írjon egy egyenletet vagy képletet a Wordbe, írjon be egy bekezdést, szúrjon be sorokat, hozzon létre bibliográfiát, és helyezzen be lábjegyzeteket és végjegyzeteket","/docs/learningpathways/v4/hu-hu/playlists.json;26aa6ac6-24aa-43c5-ad1c-d93359ab3674;Description
"
"Learn to make Word accessible: Use a screen reader, shortcuts, and do things with Tell Me","Ismerje meg a Word elérhetővé tételét: Használjon képernyőolvasót, parancsikonokat, és tegyen meg dolgokat a Tell Me-vel","/docs/learningpathways/v4/hu-hu/playlists.json;4210a245-a2ae-4b6a-88a7-83ebef901aa7;Description
"
"Learn to format text, create a bulleted or numbered list, change the line spacing in Word, apply styles and apply themes","Ismerje meg a szöveg formázását, a felsorolásjeles vagy számozott lista létrehozását, a sorköz módosítását a Wordben, a stílusok alkalmazását és a témák alkalmazását","/docs/learningpathways/v4/hu-hu/playlists.json;2885901b-1655-4311-a7f9-025852a659e4;Description
"
"Get started quickly with the Yammer Quick Start. Sign in to Yammer and join community conversations, find out what's trending in your organization, and set up the Yammer mobile app to use Yammer on the go.","Gyors kezdés a Yammer gyorsindításával. Jelentkezzen be a Yammerbe, és csatlakozzon a közösségi beszélgetésekhez, derítse ki, mi a szervezet trendje, és állítsa be a Yammer mobilalkalmazást a Yammer útközbeni használatához.","/docs/learningpathways/v4/hu-hu/playlists.json;575bed47-83d8-49cb-affa-51d9497ab93b;Description
"
"Plan a strategy for rolling out Yammer, identify Yammer use cases, create a community for the Yammer use cases and prepare for launch. After launch, educate users, drive ongoing engagement of Yammer and integrate Yammer into SharePoint.","Tervezzen stratégiát a Yammer bevezetésére, azonosítsa a Yammer-használati eseteket, hozzon létre közösséget a Yammer-használati esetekhez, és készüljön fel az indításra. Az indítást követően oktassa a felhasználókat, vezesse a Yammer folyamatos elkötelezettségét, és integrálja a Yammert a SharePointba.","/docs/learningpathways/v4/hu-hu/playlists.json;19382980-771c-413e-a2af-626165fdabba;Description
"
